,s_id,i_id
3937,9234161196,1
3938,6024904559,4111
3939,5849576118,111
3940,536515269,1
3941,1667374807,4111
3942,9883209678,1
3943,9520892729,4111
3944,5592862033,11
3945,6830740978,11
3946,6612657534,1
3947,7057528589,4111
3948,6744455428,1
3949,4021209535,1
3950,6530271901,4111
3951,1417390809,111
3952,279160775,1
3953,8087633374,4111
3954,8171442587,1
3955,1688031521,4111
3956,7411964565,111
3957,8268307594,4111
3958,6720539998,4111
3959,2588854301,1
3960,4290401938,111
3961,4620862080,1
3962,4276519543,4111
3963,9208537422,11
3964,5854324258,11
3965,437600199,4111
3966,8581282554,11
3967,3677542128,11
3968,2125075855,11
3969,2115190976,11
3970,343592806,111
3971,7742571827,1
3972,1096698557,1
3973,6753527610,111
3974,9947780182,1
3975,7157130105,111
3976,8528314104,1
3977,6567950105,1
3978,5944782682,111
3979,3129332296,11
3980,7564623491,1
3981,7094091753,111
3982,9802265442,1
3983,6787118558,1
3984,8714539476,1
3985,4170340410,11
3986,9016505088,1
3987,577755330,111
3988,1615902250,111
3989,8238545932,11
3990,908446837,4111
3991,9806665437,11
3992,8533589803,4111
3993,9206575004,4111
3994,8123067882,4111
3995,3394715984,111
3996,22809102,1
3997,2933457535,111
3998,8438125829,11
3999,9131341981,111
4000,8961413013,111
4001,7761961069,1
4002,6499110170,11
4003,7550420996,111
4004,8554163216,11
4005,2670435184,4111
4006,6044373568,11
4007,5141081355,4111
4008,2655955252,1
4009,4071200108,4111
4010,6316793657,1
4011,6891287372,1
4012,9746477056,4111
4013,3029066889,111
4014,9020296942,1
4015,7283049732,4111
4016,2202951523,1
4017,3745816602,111
4018,2289286540,111
4019,3491751905,1
4020,5816088707,11
4021,8192008257,1
4022,6926536998,1
4023,6177408793,111
4024,8904541026,1
4025,4489700936,4111
4026,3253730983,11
4027,7116517689,11
4028,9352424085,1
4029,9971599817,4111
4030,168730160,4111
4031,4688315532,1
4032,5311385504,111
4033,604613237,11
4034,6549386669,11
4035,1834831020,4111
4036,5230361229,4111
4037,7427790607,111
4038,7013906299,1
4039,4731113472,4111
4040,2772044723,111
4041,1096992681,4111
4042,4164692183,111
4043,847379996,11
4044,5402071352,111
4045,9390427352,111
4046,8187719256,1
4047,8603520870,11
4048,6558662592,1
4049,360014772,4111
4050,8676128996,111
4051,726073921,1
4052,3510725793,4111
4053,6871152794,1
4054,2052029289,1
4055,8445001349,1
4056,9860453944,1
4057,7010488343,11
4058,7783407914,4111
4059,7827455147,11
4060,568358963,4111
4061,9127868913,11
4062,9666083989,1
4063,2575044573,1
4064,2741264140,4111
4065,9912400605,1
4066,637194921,4111
4067,6205847778,1
4068,7667618569,111
4069,5814295043,111
4070,8527015659,11
4071,3574771723,11
4072,4829004700,111
4073,5129374118,11
4074,1267090418,1
4075,4393681040,111
4076,6229202300,11
4077,1948476794,1
4078,5409972243,4111
4079,2597350005,111
4080,7656041079,111
4081,8807735803,4111
4082,5331212251,1
4083,6380478224,1
4084,8389270260,11
4085,3470710978,111
4086,9285169816,1
4087,7335074745,11
4088,3310734117,1
4089,5246458585,11
4090,5693482826,111
4091,8791375487,1
4092,306866716,4111
4093,4943684675,111
4094,9738948181,1
4095,5348724296,1
4096,9277250893,1
4097,8437343865,1
4098,1336866603,111
4099,5298482195,111
4100,7958192273,1
4101,2875060531,111
4102,3109544395,11
4103,5566263802,4111
4104,1678654915,1
4105,3992881432,4111
4106,6832436361,1
4107,7790371997,1
4108,4143399685,111
4109,5648542312,111
4110,8756202192,111
4111,9922786688,11
4112,2075477433,11
4113,6531337498,111
4114,4837041542,4111
4115,7052510731,111
4116,2331890659,1
4117,6548886874,4111
4118,7835271020,11
4119,6557219585,4111
4120,6055802248,111
4121,7471016940,111
4122,869401225,4111
4123,7287063929,4111
4124,1320537832,1
4125,3629856504,1
4126,9871586141,4111
4127,2365184065,11
4128,6998424330,4111
4129,5330404960,11
4130,9987953246,1
4131,7044199651,1
4132,3892746029,111
4133,2879584716,11
4134,6146683582,1
4135,572752502,11
4136,3149877848,111
4137,7746562799,1
4138,6923994697,1
4139,1061308511,11
4140,3344909930,11
4141,2773724591,1
4142,4648683178,111
4143,2661226878,1
4144,7761996239,4111
4145,9285546512,4111
4146,1860755823,111
4147,7419586433,11
4148,245591465,11
4149,9041878846,1
4150,1911504124,1
4151,9680866667,4111
4152,3994179073,1
4153,2921588532,4111
4154,8591619529,11
4155,3163485766,111
4156,4476869519,1
4157,7334434170,11
4158,5242010256,111
4159,6381993105,4111
4160,6643256217,4111
4161,930370047,1
4162,9160485346,4111
4163,1431720421,1
4164,1790682471,111
4165,8909885364,1
4166,4469757855,11
4167,6349671572,111
4168,2417860609,1
4169,8260533209,4111
4170,3194752880,11
4171,3559565599,11
4172,2934385243,11
4173,7996619057,11
4174,3525300157,4111
4175,7873969324,1
4176,5186870262,11
4177,6547129224,1
4178,8937562810,1
4179,6163917879,11
4180,5525428855,4111
4181,4462428900,111
4182,5340016880,1
4183,4550235088,4111
4184,3931196167,111
4185,6144151522,1
4186,8791100001,111
4187,8983646217,4111
4188,6618119395,111
4189,4398138910,11
4190,4184459444,11
4191,1441891927,4111
4192,1539945732,11
4193,8436638074,111
4194,9531520376,4111
4195,3535685479,1
4196,3746438485,11
4197,5181347936,111
4198,3057633943,111
4199,2233822361,4111
4200,5151983017,11
4201,9174549445,11
4202,5322970546,111
4203,7734151928,4111
4204,2915146399,11
4205,8252670941,1
4206,6490629966,1
4207,6452898450,4111
4208,8486734197,111
4209,5801094978,4111
4210,2620334698,111
4211,1200707168,4111
4212,2429328210,111
4213,4241292166,11
4214,7907679119,11
4215,8111210584,11
4216,899546384,111
4217,7385387369,4111
4218,4889046995,4111
4219,6179053286,4111
4220,245304155,4111
4221,9111267498,111
4222,571289206,11
4223,5371677946,4111
4224,3708623353,4111
4225,7838614308,1
4226,9654344541,4111
4227,6465027678,11
4228,6406614739,4111
4229,5188441115,111
4230,6384556635,11
4231,7272123226,4111
4232,6574564000,111
4233,9176237444,4111
4234,4943432027,11
4235,5289783930,1
4236,3793831239,4111
4237,4734152578,4111
4238,7105807011,11
4239,1566704223,111
4240,1212847325,1
4241,6236205616,11
4242,6811750546,11
4243,3114019889,1
4244,3594906405,1
4245,9170282413,1
4246,5078028036,1
4247,4533634163,1
4248,2743244870,11
4249,5175633105,111
4250,739304463,4111
4251,6235084476,111
4252,8683284832,111
4253,3203407749,4111
4254,7189745068,111
4255,3930715505,4111
4256,3522797120,4111
4257,6454447049,111
4258,4245904226,4111
4259,4022416412,1
4260,75877995,111
4261,1682902337,4111
4262,9279994538,1
4263,2755663027,4111
4264,7095263401,1
4265,9460149572,1
4266,8136885983,4111
4267,7153039032,111
4268,8003357900,4111
4269,5513300942,1
4270,3283488705,111
4271,4667404193,111
4272,850237226,11
4273,7231005190,4111
4274,7664618701,11
4275,9052311024,1
4276,5347980219,11
4277,3396858411,111
4278,8958683896,1
4279,5285023704,4111
4280,7942936250,1
4281,3824786391,4111
4282,2698794730,4111
4283,1097303072,4111
4284,838269261,11
4285,1937876730,1
4286,2351740003,111
4287,5385010708,4111
4288,1365224881,111
4289,1135308245,11
4290,4104999923,1
4291,6158424812,1
4292,4869748933,111
4293,1742282436,4111
4294,5177424017,11
4295,771909769,1
4296,4690100630,11
4297,7222160347,1
4298,9237085295,1
4299,6091795105,4111
4300,4210232932,4111
4301,7177217970,1
4302,7840245476,1
4303,6559548520,11
4304,7539409756,11
4305,6587405019,1
4306,4523742078,4111
4307,780363571,11
4308,1203223008,111
4309,2949906169,4111
4310,840472866,11
4311,437959400,11
4312,3658685105,11
4313,3870411465,1
4314,7181460959,111
4315,3730232555,111
4316,2640465097,1
4317,9574244416,11
4318,6542136530,111
4319,9203798191,11
4320,2828502541,11
4321,6529943833,1
4322,5846375914,11
4323,7790595310,4111
4324,515285212,111
4325,1773318876,11
4326,9082955313,4111
4327,4531452968,11
4328,8562353045,111
4329,9448046476,11
4330,9737497604,4111
4331,3825427433,11
4332,6419555606,11
4333,1056481923,111
4334,1500868400,4111
4335,2591258830,4111
4336,247346973,4111
4337,1612880021,4111
4338,7941049725,4111
4339,6116305633,111
4340,4009002793,4111
4341,6373493237,4111
4342,5200368733,111
4343,9504438182,4111
4344,8715793642,111
4345,2866826298,11
4346,754895980,1
4347,9138100073,4111
4348,5063900705,4111
4349,1578688542,111
4350,8991825431,111
4351,6447437802,11
4352,8258645290,11
4353,7885466854,4111
4354,1595485375,11
4355,7450800169,4111
4356,2733376683,111
4357,4428719091,4111
4358,7256293011,11
4359,8043137932,111
4360,4568636814,1
4361,9660111514,111
4362,9872976605,4111
4363,1724385777,111
4364,7597793536,111
4365,3513101203,1
4366,3821080778,111
4367,9627979577,1
4368,2006080510,4111
4369,9736327445,11
4370,4639332421,11
4371,3141821353,11
4372,1329633281,111
4373,3875057451,4111
4374,4679642145,1
4375,4501613806,11
4376,8939692783,1
4377,9633386686,111
4378,4990278598,11
4379,548503851,111
4380,218887024,1
4381,6952505757,1
4382,3588171403,4111
4383,3313211579,1
4384,5563723612,4111
4385,9526048778,4111
4386,666411393,111
4387,7119825234,11
4388,8865644759,11
4389,6625442288,1
4390,8926926154,1
4391,8521381451,4111
4392,3974427041,111
4393,2652236230,11
4394,5979172739,11
4395,8826525567,11
4396,7212459252,1
4397,2051724525,1
4398,5565539769,111
4399,2903800075,4111
4400,4955459893,111
4401,8760662974,11
4402,7633743858,11
4403,6543832016,1
4404,7632502918,111
4405,7323654791,11
4406,2940610644,4111
4407,7095633017,11
4408,8526137990,11
4409,7518499249,4111
4410,6849562346,111
4411,9391031561,4111
4412,3668294559,4111
4413,6915183028,1
4414,9077907746,1
4415,183646416,1
4416,416500505,11
4417,9754416366,11
4418,3784509056,111
4419,752919384,111
4420,3245118561,11
4421,1557546452,1
4422,509110574,11
4423,6227029901,1
4424,9842734994,1
4425,8863994088,111
4426,3802322795,1
4427,4951534583,11
4428,2337225441,1
4429,3635050378,11
4430,846290139,4111
4431,492619982,1
4432,7270044935,4111
4433,4198454555,111
4434,7880503783,4111
4435,8006319512,1
4436,8700264344,11
4437,9183909914,11
4438,9035992128,111
4439,5771771085,1
4440,1064346117,111
4441,1938503603,1
4442,4235781620,4111
4443,130679507,1
4444,5673483099,1
4445,38344721,11
4446,4475393810,11
4447,2396181938,11
4448,601544022,4111
4449,2840971612,4111
4450,786591126,4111
4451,9611668497,111
4452,6866218525,1
4453,8288118622,111
4454,4832276929,11
4455,2149539837,4111
4456,7059943051,4111
4457,2771812143,4111
4458,8433247714,11
4459,925748911,111
4460,2676407679,11
4461,6465327285,111
4462,7776581120,111
4463,1216626084,11
4464,741477158,11
4465,4503732650,111
4466,5122869047,111
4467,7150066357,111
4468,1539746937,11
4469,7356714788,111
4470,3747434261,4111
4471,2744268002,1
4472,7029790472,4111
4473,1362999720,11
4474,6358702156,4111
4475,1198927587,1
4476,2052096866,4111
4477,111555733,11
4478,6433302641,111
4479,7432374338,4111
4480,2277762450,1
4481,1998430068,111
4482,666825794,1
4483,2839169471,1
4484,5774905620,111
4485,6889759027,4111
4486,8608716764,111
4487,4265967672,4111
4488,3639701392,4111
4489,3252438577,1
4490,5973511000,111
4491,9561433676,1
4492,747758277,11
4493,4425562105,11
4494,4930677663,4111
4495,9399480195,11
4496,9183692734,111
4497,8474515392,4111
4498,1506144469,4111
4499,2818302210,1
4500,2987610398,11
4501,4036796541,111
4502,9547871115,1
4503,5443530574,111
4504,6923312844,1
4505,9254033783,111
4506,8841330228,4111
4507,6505341579,4111
4508,1885322152,11
4509,753662111,1
4510,9250230555,11
4511,4718314550,4111
4512,5675030785,1
4513,6831687061,1
4514,2128362448,11
4515,9953426075,11
4516,8783420785,4111
4517,8875232785,1
4518,5081295367,1
4519,4246373139,4111
4520,9964178495,11
4521,5362193636,4111
4522,3188870442,1
4523,393157851,4111
4524,7282462957,4111
4525,8246823036,4111
4526,6188175076,4111
4527,9735694936,11
4528,7278466728,11
4529,7826999068,11
4530,5474198748,1
4531,4311689089,4111
4532,5157436187,11
4533,9561097742,4111
4534,8622988418,11
4535,3534335268,11
4536,6624632221,4111
4537,1803369683,111
4538,5447378015,111
4539,6867501843,11
4540,374193147,4111
4541,5162690508,11
4542,8350458686,111
4543,457689120,111
4544,3783043328,4111
4545,8926442934,4111
4546,9150362718,11
4547,6577369939,111
4548,6437952333,4111
4549,4022354407,1
4550,5809614526,11
4551,4467411364,1
4552,5795337214,1
4553,7553101388,111
4554,5062557222,11
4555,1748458779,4111
4556,5840260587,11
4557,4188601173,11
4558,2341119512,4111
4559,5147239596,111
4560,7520199818,4111
4561,8387286771,1
4562,7696040718,111
4563,1722478754,4111
4564,496311384,1
4565,6707218026,111
4566,3648191224,111
4567,265406125,111
4568,508043756,111
4569,604678019,1
4570,1816980247,11
4571,3053407293,4111
4572,9007427468,4111
4573,4492125407,111
4574,1685768745,11
4575,7506604642,111
4576,4424506413,11
4577,6437712661,1
4578,1044184977,4111
4579,1556809802,1
4580,4163520843,1
4581,5632214859,4111
4582,5284440235,4111
4583,3392057519,11
4584,6268364269,1
4585,4543142787,4111
4586,4939100526,4111
4587,5855050843,111
4588,8855911849,11
4589,2650139021,11
4590,3290961498,111
4591,3276085538,4111
4592,4700534586,111
4593,7719725260,4111
4594,7455371048,111
4595,1765948543,111
4596,5606862502,11
4597,1248099784,4111
4598,2531740561,11
4599,3525947287,11
4600,4101000902,1
4601,7762298965,111
4602,1567273391,1
4603,6617199276,1
4604,7461983134,111
4605,831155779,1
4606,8938987510,4111
4607,1438841439,1
4608,4481579054,1
4609,9469805185,11
4610,4931535410,4111
4611,405554222,4111
4612,5270819589,4111
4613,6000143503,1
4614,9785201470,11
4615,2879127806,11
4616,9856311679,1
4617,1493063099,111
4618,7857449088,4111
4619,7184382294,1
4620,5881690512,1
4621,1970861410,1
4622,959666203,111
4623,9624540163,4111
4624,8995087243,4111
4625,2996309965,11
4626,6037231070,11
4627,8058009535,1
4628,8149607341,111
4629,9268557003,111
4630,6894937150,11
4631,9933766819,4111
4632,7717194327,4111
4633,7639267012,111
4634,3351574607,111
4635,5448608081,1
4636,623543124,4111
4637,3807097032,1
4638,6734253173,1
4639,5266189320,11
4640,8229638842,1
4641,3312024820,11
4642,1574640369,4111
4643,6000212594,11
4644,5527400418,11
4645,4866010011,4111
4646,9975713810,1
4647,3894353334,4111
4648,6801651527,4111
4649,322819997,11
4650,4022508551,4111
4651,9915419494,1
4652,5891737141,4111
4653,2756974603,111
4654,9711275554,11
4655,1464750392,4111
4656,8910134398,11
4657,2090522460,111
4658,741311907,11
4659,2490225138,11
4660,9749713823,11
4661,2033386420,4111
4662,3707605501,11
4663,7093041393,1
4664,9079623510,111
4665,5381082437,11
4666,3788869009,111
4667,547022261,11
4668,9259811514,111
4669,547976960,4111
4670,5719873583,1
4671,4672805123,11
4672,3489659443,4111
4673,1573347589,4111
4674,2827439664,111
4675,6951448942,11
4676,501804574,111
4677,8822394879,1
4678,574950289,11
4679,2757692854,1
4680,802754049,11
4681,5621319735,1
4682,9055835693,111
4683,5765085581,4111
4684,9901738926,1
4685,2234433487,111
4686,7937143877,11
4687,2198139108,1
4688,2822228462,111
4689,2593923760,111
4690,7553840046,1
4691,1698811239,4111
4692,5979642526,1
4693,8858588158,111
4694,6434367972,111
4695,1305108728,11
4696,206922477,4111
4697,8255598937,11
4698,1961946070,4111
4699,5019440516,11
4700,2570065933,11
4701,9915716782,11
4702,6008381260,1
4703,9410025130,4111
4704,5807136293,1
4705,8525859097,4111
4706,1795053274,1
4707,3210746211,1
4708,3095463911,11
4709,8705408495,111
4710,863480562,1
4711,8945967209,111
4712,3865296358,11
4713,5315755983,11
4714,6702867715,111
4715,9112563166,111
4716,281257866,111
4717,220939854,4111
4718,2568393654,1
4719,7975658349,1
4720,4548546387,1
4721,8302128720,4111
4722,8565479987,11
4723,2547574321,4111
4724,5025469499,1
4725,7024681538,4111
4726,86880181,111
4727,1106584144,4111
4728,6811308625,1
4729,6722127855,4111
4730,4694287795,111
4731,3707212810,1
4732,4506154507,1
4733,5618489218,111
4734,5826406299,111
4735,477084170,111
4736,3285553643,111
4737,243447127,11
4738,4337451897,11
4739,3423089,111
4740,1625592821,4111
4741,2928527238,4111
4742,1902412861,4111
4743,9731786476,1
4744,9372670881,11
4745,2662612064,1
4746,1477965203,1
4747,1564239812,1
4748,3874150843,11
4749,8984275890,4111
4750,5547656298,1
4751,5261123086,111
4752,6671105481,111
4753,535867812,1
4754,3085037980,11
4755,4384948934,111
4756,4528726488,4111
4757,4441693919,1
4758,7482825449,111
4759,1998997289,1
4760,6177965401,1
4761,559887431,111
4762,2009580494,4111
4763,9798966122,11
4764,7913923680,11
4765,4752561980,4111
4766,6995355610,4111
4767,6923954696,111
4768,2453516428,1
4769,6804919152,11
4770,751623982,4111
4771,8785400911,111
4772,8857452237,11
4773,8768387243,111
4774,1080410358,11
4775,8983496031,1
4776,570993663,11
4777,5664153468,1
4778,880306826,4111
4779,4311765663,111
4780,8878521012,11
4781,2065256017,111
4782,2924664500,11
4783,6456209087,111
4784,3159292099,111
4785,730553538,1
4786,6236672901,1
4787,7528520509,11
4788,8407660846,4111
4789,808690185,11
4790,8024389323,111
4791,4438693632,11
4792,8457840224,111
4793,1702628952,1
4794,7319060725,111
4795,3673337906,11
4796,1678877744,1
4797,7002547790,11
4798,5847098024,11
4799,1124872439,1
4800,6087268569,111
4801,1446993081,1
4802,9484527244,4111
4803,224016899,11
4804,1809966908,11
4805,737205235,11
4806,9363068388,4111
4807,9413436357,11
4808,4637199158,4111
4809,2364553200,1
4810,8107135452,4111
4811,9502369733,111
4812,1682066646,111
4813,1660721277,11
4814,5944902462,11
4815,7484797934,111
4816,8102067408,111
4817,2745356362,11
4818,5992013729,1
4819,628583466,4111
4820,8928850915,4111
4821,5276083834,4111
4822,9698432341,4111
4823,6846194371,1
4824,4480543393,111
4825,316647955,111
4826,146858300,111
4827,6624772393,4111
4828,8277457,111
4829,9915342661,4111
4830,7104039409,4111
4831,2071578055,1
4832,1960424540,4111
4833,3774090209,1
4834,1658762426,111
4835,1764937789,4111
4836,8376306808,111
4837,3919871849,111
4838,8369165243,1
4839,8289597815,1
4840,6322527505,1
4841,7263592708,4111
4842,2871402694,1
4843,9196662349,111
4844,6136736133,111
4845,6528583539,111
4846,9798720494,1
4847,9887175799,1
4848,6771330761,111
4849,685596726,111
4850,7056083929,1
4851,5242869952,11
4852,2778044256,11
4853,5631916008,111
4854,8802578474,1
4855,9957949457,1
4856,5166124350,11
4857,6973876896,11
4858,6092503812,11
4859,5007425454,1
4860,4844189649,4111
4861,3257192874,1
4862,7908720778,1
4863,112328406,4111
4864,312349096,111
4865,6559596422,1
4866,9077076645,1
4867,5168186724,11
4868,9293032075,1
4869,4221893588,11
4870,1023451872,4111
4871,9433333474,11
4872,4993663605,1
4873,444180250,111
4874,5781278944,4111
4875,3253452985,1
4876,931962616,111
4877,2962958409,11
4878,1347976030,4111
4879,2332009882,1
4880,8487761504,1
4881,6769618509,1
4882,8595891328,4111
4883,5636561056,4111
